# GLoss,DLoss,KLDivergence,RevKLDivergence
1.5660e-01,4.5940e+00,1.3981e+00,3.4721e+00
1.7011e-01,4.6268e+00,1.3467e+00,2.9561e+00
1.3010e-01,3.9871e+00,1.3734e+00,2.9777e+00
2.3912e-01,5.1547e+00,1.3648e+00,2.8851e+00
1.7095e-01,4.7378e+00,1.3950e+00,2.7089e+00
1.5107e-01,5.3212e+00,1.3698e+00,3.2377e+00
1.3901e-01,4.5178e+00,1.3227e+00,2.7586e+00
1.9618e-01,5.2451e+00,1.4542e+00,2.6681e+00
1.2261e-01,4.1756e+00,1.4380e+00,3.3574e+00
1.3398e-01,5.0359e+00,1.3741e+00,3.6552e+00
1.6317e-01,5.1858e+00,1.3929e+00,2.8726e+00
2.1325e-01,4.9267e+00,1.4010e+00,3.4498e+00
9.6766e-02,5.1503e+00,1.4087e+00,3.0825e+00
1.4350e-01,5.3365e+00,1.3851e+00,2.3077e+00
2.5140e-01,4.7958e+00,1.3520e+00,2.5956e+00
1.7665e-01,4.4289e+00,1.3170e+00,3.6349e+00
1.8090e-01,5.0407e+00,1.4719e+00,3.4389e+00
2.6863e-01,4.3844e+00,1.4190e+00,3.0386e+00
1.2716e-01,4.8443e+00,1.3569e+00,3.2150e+00
1.6370e-01,4.2545e+00,1.5054e+00,3.3866e+00
1.3369e-01,4.9597e+00,1.3669e+00,2.9484e+00
1.8513e-01,4.7451e+00,1.3801e+00,3.1674e+00
1.5167e-01,5.0462e+00,1.3704e+00,3.3701e+00
1.1711e-01,4.7455e+00,1.4329e+00,3.0339e+00
1.1828e-01,4.5510e+00,1.3088e+00,2.5515e+00
1.1394e-01,4.4393e+00,1.3861e+00,3.7279e+00
1.7215e-01,4.6841e+00,1.4284e+00,3.1038e+00
1.2319e-01,4.7039e+00,1.5216e+00,3.2924e+00
2.0047e-01,4.9220e+00,1.4093e+00,2.7665e+00
1.4327e-01,4.3958e+00,1.3873e+00,3.0586e+00
3.1904e-01,5.0754e+00,1.4090e+00,3.4637e+00
1.8627e-01,4.8754e+00,1.4012e+00,2.8621e+00
1.1381e-01,4.6671e+00,1.3520e+00,2.6851e+00
1.5287e-01,4.5653e+00,1.4739e+00,3.7682e+00
1.0238e-01,4.5114e+00,1.4448e+00,3.1087e+00
1.8794e-01,5.6029e+00,1.5160e+00,2.9476e+00
1.8950e-01,5.3179e+00,1.4813e+00,3.0747e+00
6.8889e-02,5.2483e+00,1.4124e+00,3.0993e+00
9.8529e-02,4.7523e+00,1.3504e+00,2.8921e+00
2.6063e-01,4.8559e+00,1.3196e+00,3.1085e+00
1.8310e-01,5.2474e+00,1.6342e+00,3.0652e+00
1.3319e-01,4.6009e+00,1.3770e+00,3.4963e+00
1.1902e-01,5.0758e+00,1.5731e+00,3.9480e+00
1.4367e-01,4.7584e+00,1.4403e+00,3.4434e+00
1.0061e-01,5.4261e+00,1.3628e+00,3.2026e+00
2.1068e-01,4.1999e+00,1.3775e+00,2.4275e+00
1.6160e-01,5.0084e+00,1.4513e+00,3.1118e+00
1.5860e-01,4.9350e+00,1.4073e+00,2.7187e+00
1.3838e-01,5.4882e+00,1.4658e+00,3.1062e+00
1.2758e-01,4.5362e+00,1.5123e+00,3.2883e+00
1.3592e-01,4.8082e+00,1.3920e+00,2.9733e+00
1.3271e-01,4.5000e+00,1.5076e+00,2.8589e+00
1.5495e-01,5.8272e+00,1.3265e+00,3.2524e+00
1.2453e-01,4.7031e+00,1.4652e+00,3.6202e+00
7.3025e-02,5.0134e+00,1.4929e+00,3.4601e+00
2.7942e-01,5.2042e+00,1.4859e+00,3.5681e+00
1.5469e-01,4.5447e+00,1.5073e+00,3.7287e+00
9.4204e-02,4.7871e+00,1.4451e+00,2.6714e+00
1.5208e-01,5.2764e+00,1.4691e+00,3.4407e+00
1.5719e-01,5.2147e+00,1.5401e+00,3.3652e+00
8.3080e-02,5.3980e+00,1.4728e+00,3.4236e+00
2.2855e-01,5.1254e+00,1.5572e+00,3.4602e+00
1.3767e-01,4.9130e+00,1.4540e+00,3.0785e+00
1.6683e-01,5.0954e+00,1.5336e+00,3.8670e+00
1.8706e-01,5.1568e+00,1.4411e+00,3.1486e+00
