# GLoss,DLoss,RevKLDivergence,ModesCovered
1.2651e+00,9.3727e-01,3.0278e-01,1.0000e+01
1.2632e+00,9.1682e-01,1.2129e-01,1.0000e+01
1.1987e+00,9.3457e-01,2.1579e-01,1.0000e+01
1.2188e+00,9.1118e-01,2.7722e-01,1.0000e+01
1.2174e+00,8.7087e-01,1.4713e-01,1.0000e+01
1.1900e+00,9.0642e-01,2.4614e-01,1.0000e+01
1.2251e+00,9.2003e-01,3.1233e-01,1.0000e+01
1.2361e+00,8.6815e-01,2.8827e-01,1.0000e+01
1.2524e+00,8.8767e-01,2.3459e-01,1.0000e+01
1.1603e+00,8.6851e-01,2.4471e-01,1.0000e+01
1.1639e+00,9.7958e-01,1.9886e-01,1.0000e+01
1.1656e+00,9.5801e-01,2.9442e-01,1.0000e+01
1.2165e+00,9.2938e-01,2.1908e-01,1.0000e+01
1.2453e+00,8.0852e-01,1.7820e-01,1.0000e+01
1.1074e+00,8.7091e-01,2.8473e-01,1.0000e+01
1.1915e+00,8.7330e-01,4.9101e-01,1.0000e+01
1.1985e+00,9.0768e-01,2.1894e-01,1.0000e+01
1.2090e+00,9.0059e-01,2.1924e-01,1.0000e+01
1.1500e+00,9.5402e-01,2.9155e-01,1.0000e+01
1.1591e+00,9.7242e-01,2.2097e-01,1.0000e+01
1.2348e+00,9.2927e-01,2.1524e-01,1.0000e+01
1.1463e+00,9.1485e-01,2.5014e-01,1.0000e+01
1.2284e+00,9.1471e-01,1.9550e-01,1.0000e+01
1.2667e+00,9.5135e-01,6.2499e-01,1.0000e+01
1.1770e+00,9.2453e-01,2.2676e-01,1.0000e+01
1.1910e+00,9.2120e-01,3.0247e-01,1.0000e+01
1.1847e+00,9.0979e-01,2.6754e-01,1.0000e+01
1.2444e+00,9.3479e-01,2.1353e-01,1.0000e+01
1.1618e+00,8.9678e-01,2.7237e-01,1.0000e+01
1.1440e+00,9.3034e-01,3.3556e-01,1.0000e+01
1.1969e+00,9.2462e-01,4.9433e-01,1.0000e+01
1.1518e+00,8.9594e-01,2.3493e-01,1.0000e+01
1.1908e+00,9.1408e-01,2.1914e-01,1.0000e+01
1.2160e+00,9.6330e-01,2.0018e-01,1.0000e+01
1.2221e+00,9.6173e-01,4.6016e-01,1.0000e+01
1.1416e+00,9.6557e-01,1.3730e-01,1.0000e+01
1.2268e+00,9.4622e-01,8.4784e-01,1.0000e+01
1.2392e+00,8.5659e-01,2.0416e-01,1.0000e+01
1.2120e+00,9.3714e-01,2.2083e-01,1.0000e+01
1.2737e+00,9.4582e-01,2.2174e-01,1.0000e+01
1.3167e+00,9.0079e-01,5.3194e-01,1.0000e+01
1.2963e+00,9.2513e-01,4.8590e-01,1.0000e+01
1.1930e+00,9.2505e-01,6.5266e-01,1.0000e+01
1.1426e+00,9.0571e-01,3.3023e-01,1.0000e+01
1.1915e+00,8.8078e-01,3.2706e-01,1.0000e+01
1.1526e+00,8.7441e-01,2.6723e-01,1.0000e+01
1.2016e+00,9.4046e-01,2.1713e-01,1.0000e+01
1.1854e+00,9.9251e-01,2.6182e-01,1.0000e+01
1.2366e+00,9.1402e-01,1.8545e-01,1.0000e+01
1.2057e+00,8.9719e-01,2.6165e-01,1.0000e+01
1.2857e+00,8.8386e-01,2.5997e-01,1.0000e+01
1.1358e+00,9.8978e-01,2.2974e-01,1.0000e+01
1.1600e+00,9.4020e-01,1.4354e-01,1.0000e+01
1.1911e+00,9.3097e-01,2.2023e-01,1.0000e+01
1.1681e+00,9.5067e-01,4.1974e-01,1.0000e+01
1.1021e+00,1.0006e+00,2.5215e-01,1.0000e+01
1.1717e+00,9.5532e-01,3.2352e-01,1.0000e+01
1.1342e+00,1.0390e+00,1.9938e-01,1.0000e+01
1.1956e+00,9.3677e-01,2.9608e-01,1.0000e+01
1.1730e+00,9.2388e-01,3.2580e-01,1.0000e+01
1.1898e+00,8.7934e-01,1.5277e-01,1.0000e+01
1.0886e+00,9.6330e-01,3.2139e-01,1.0000e+01
1.2678e+00,8.7262e-01,7.8831e-01,1.0000e+01
1.2394e+00,1.0003e+00,1.8647e-01,1.0000e+01
1.1635e+00,8.9341e-01,2.5310e-01,1.0000e+01
