# GLoss,DLoss,RevKLDivergence,ModesCovered
1.3453e+00,7.7180e-01,6.9815e-02,1.0000e+01
1.3525e+00,7.6919e-01,4.1037e-02,1.0000e+01
1.3402e+00,7.6704e-01,1.1804e-01,1.0000e+01
1.3670e+00,7.9206e-01,1.0212e-01,1.0000e+01
1.2950e+00,8.4032e-01,5.2520e-02,1.0000e+01
1.3103e+00,7.4924e-01,1.9463e-01,1.0000e+01
1.3406e+00,7.5552e-01,6.1345e-02,1.0000e+01
1.3976e+00,7.3408e-01,1.5644e-01,1.0000e+01
1.3528e+00,7.6842e-01,1.0907e-01,1.0000e+01
1.2961e+00,7.5826e-01,7.6376e-02,1.0000e+01
1.3719e+00,7.5506e-01,1.0719e-01,1.0000e+01
1.3748e+00,7.4974e-01,5.1423e-02,1.0000e+01
1.2764e+00,7.7220e-01,1.1824e-01,1.0000e+01
1.3507e+00,7.9395e-01,8.4981e-02,1.0000e+01
1.3945e+00,7.3887e-01,9.4016e-02,1.0000e+01
1.4000e+00,7.1567e-01,4.2797e-02,1.0000e+01
1.3288e+00,7.8712e-01,8.2095e-02,1.0000e+01
1.3383e+00,7.7359e-01,1.6738e-01,1.0000e+01
1.3050e+00,8.3425e-01,4.7941e-02,1.0000e+01
1.3187e+00,7.6016e-01,1.1548e-01,1.0000e+01
1.3447e+00,7.0858e-01,1.1540e-01,1.0000e+01
1.3334e+00,7.2873e-01,4.4266e-02,1.0000e+01
1.2986e+00,8.4177e-01,5.8432e-02,1.0000e+01
1.3537e+00,7.2732e-01,1.6164e-01,1.0000e+01
1.2986e+00,7.4950e-01,3.6820e-02,1.0000e+01
1.3261e+00,7.8642e-01,9.0253e-02,1.0000e+01
1.3323e+00,7.7950e-01,4.9105e-02,1.0000e+01
1.3482e+00,7.7286e-01,1.0380e-01,1.0000e+01
1.3676e+00,6.9998e-01,4.1270e-02,1.0000e+01
1.3538e+00,7.3350e-01,9.1010e-02,1.0000e+01
1.3397e+00,7.9393e-01,9.9176e-02,1.0000e+01
1.3572e+00,7.9295e-01,1.1341e-01,1.0000e+01
1.3703e+00,7.8108e-01,5.9653e-02,1.0000e+01
1.3457e+00,7.9057e-01,6.6217e-02,1.0000e+01
1.2927e+00,7.6576e-01,1.1966e-01,1.0000e+01
1.3343e+00,7.4501e-01,1.3306e-01,1.0000e+01
1.3178e+00,7.6213e-01,5.5250e-02,1.0000e+01
1.3143e+00,7.4752e-01,9.2746e-02,1.0000e+01
1.3470e+00,7.7595e-01,7.5113e-02,1.0000e+01
1.3638e+00,7.5825e-01,6.3882e-02,1.0000e+01
1.3762e+00,8.4257e-01,1.1401e-01,1.0000e+01
1.3972e+00,7.9737e-01,8.9457e-02,1.0000e+01
1.3746e+00,7.1117e-01,6.8197e-02,1.0000e+01
1.3923e+00,7.6503e-01,1.5083e-01,1.0000e+01
1.2958e+00,8.0511e-01,3.3209e-02,1.0000e+01
1.2941e+00,7.7050e-01,1.3102e-01,1.0000e+01
1.3104e+00,7.2773e-01,8.6664e-02,1.0000e+01
1.3209e+00,7.7835e-01,6.0682e-02,1.0000e+01
1.2938e+00,7.6530e-01,8.0147e-02,1.0000e+01
1.3909e+00,7.2951e-01,9.5489e-02,1.0000e+01
1.2972e+00,7.7481e-01,9.5647e-02,1.0000e+01
1.3724e+00,7.1680e-01,8.6286e-02,1.0000e+01
1.3508e+00,7.6685e-01,4.7147e-02,1.0000e+01
1.3432e+00,7.8544e-01,1.0186e-01,1.0000e+01
1.2967e+00,7.6889e-01,1.2328e-01,1.0000e+01
1.3879e+00,7.5107e-01,9.3685e-02,1.0000e+01
1.4087e+00,7.6662e-01,1.6996e-02,1.0000e+01
1.3618e+00,7.6355e-01,8.2288e-02,1.0000e+01
1.3931e+00,7.5246e-01,5.7129e-02,1.0000e+01
1.3301e+00,7.6907e-01,5.8606e-02,1.0000e+01
1.3218e+00,7.0411e-01,8.7061e-02,1.0000e+01
1.3443e+00,7.6314e-01,7.6614e-02,1.0000e+01
1.3195e+00,7.9452e-01,1.8637e-01,1.0000e+01
1.3615e+00,7.4664e-01,9.9809e-02,1.0000e+01
1.3343e+00,7.4267e-01,1.1892e-01,1.0000e+01
