# GLoss,DLoss,KLDivergence,RevKLDivergence
4.2534e-05,1.0580e+01,2.3016e+00,7.9769e+00
1.4350e-04,9.4801e+00,2.3016e+00,7.9976e+00
7.7270e-05,9.8448e+00,2.3016e+00,8.0100e+00
2.3979e-04,9.5064e+00,2.3016e+00,8.0283e+00
1.3203e-03,7.6406e+00,2.3016e+00,8.0093e+00
2.9807e-04,8.5848e+00,2.3016e+00,7.9951e+00
2.4909e-04,8.8393e+00,2.3016e+00,8.0282e+00
1.6794e-04,9.4347e+00,2.3016e+00,8.0177e+00
6.1872e-05,1.0184e+01,2.3016e+00,8.0039e+00
3.6133e-04,9.2931e+00,2.3016e+00,8.0079e+00
1.1055e-04,9.3921e+00,2.3016e+00,8.0203e+00
5.8345e-04,8.6180e+00,2.3017e+00,8.0335e+00
4.1313e-04,8.6980e+00,2.3016e+00,7.9755e+00
3.7614e-04,8.6504e+00,2.3015e+00,7.9728e+00
8.3649e-04,7.6992e+00,2.3017e+00,8.0423e+00
7.7169e-04,7.7971e+00,2.3017e+00,8.0303e+00
1.3222e-04,9.6547e+00,2.3016e+00,7.9971e+00
2.1826e-04,9.1865e+00,2.3016e+00,8.0200e+00
4.2001e-04,8.2211e+00,2.3017e+00,8.0312e+00
5.9203e-02,8.9260e+00,2.3016e+00,8.0066e+00
2.8210e-04,8.7979e+00,2.3016e+00,8.0041e+00
3.4025e-04,8.6166e+00,2.3016e+00,7.9896e+00
8.9867e-05,9.6931e+00,2.3016e+00,8.0067e+00
9.1542e-04,8.4314e+00,2.3017e+00,8.0331e+00
5.1139e-04,8.1202e+00,2.3017e+00,8.0410e+00
1.4646e-04,9.4503e+00,2.3016e+00,8.0229e+00
7.3131e-04,8.9239e+00,2.3016e+00,8.0283e+00
1.5953e-04,9.7543e+00,2.3016e+00,8.0214e+00
2.8915e-04,9.4113e+00,2.3015e+00,7.9748e+00
2.5099e-04,9.3472e+00,2.3016e+00,8.0054e+00
3.7109e-04,8.2182e+00,2.3016e+00,7.9899e+00
3.1557e-04,8.5744e+00,2.3016e+00,7.9885e+00
1.0836e-04,9.4766e+00,2.3016e+00,8.0174e+00
1.0233e-03,8.5142e+00,2.3017e+00,8.0317e+00
2.1663e-04,9.5154e+00,2.3016e+00,7.9962e+00
6.3636e-04,7.6240e+00,2.3016e+00,8.0249e+00
4.9689e-04,8.8068e+00,2.3016e+00,8.0280e+00
1.4759e-04,9.3095e+00,2.3016e+00,8.0131e+00
5.8591e-04,7.5799e+00,2.3017e+00,8.0318e+00
7.1819e-05,9.8991e+00,2.3016e+00,8.0110e+00
8.6673e-05,9.9134e+00,2.3016e+00,8.0287e+00
1.9213e-04,9.1909e+00,2.3016e+00,8.0177e+00
1.7203e-04,9.1276e+00,2.3016e+00,8.0216e+00
3.0985e-04,8.6805e+00,2.3016e+00,8.0245e+00
9.4751e-05,9.8764e+00,2.3017e+00,8.0334e+00
1.9144e-04,9.4508e+00,2.3016e+00,8.0111e+00
9.7076e-05,9.9156e+00,2.3017e+00,8.0415e+00
2.4455e-04,9.3031e+00,2.3017e+00,8.0309e+00
1.5939e-04,9.5210e+00,2.3017e+00,8.0331e+00
2.1953e-04,9.0984e+00,2.3017e+00,8.0321e+00
1.9099e-04,9.2249e+00,2.3017e+00,8.0317e+00
5.2254e-04,8.0195e+00,2.3016e+00,8.0224e+00
7.3203e-06,1.2605e+01,2.3016e+00,7.9868e+00
8.1535e-05,9.7030e+00,2.3016e+00,8.0077e+00
2.6793e-04,9.5325e+00,2.3016e+00,8.0216e+00
3.2782e-04,9.1177e+00,2.3016e+00,7.9994e+00
7.3961e-05,1.0155e+01,2.3016e+00,8.0280e+00
7.5031e-04,7.7154e+00,2.3017e+00,8.0328e+00
6.4616e-02,8.9311e+00,2.3016e+00,8.0101e+00
4.7828e-04,8.1512e+00,2.3016e+00,8.0168e+00
1.0805e-04,9.8579e+00,2.3016e+00,8.0238e+00
3.5533e-04,8.2085e+00,2.3016e+00,8.0155e+00
1.3717e-04,9.1278e+00,2.3016e+00,7.9828e+00
4.3143e-04,8.1892e+00,2.3017e+00,8.0333e+00
2.3067e-04,8.6151e+00,2.3016e+00,8.0274e+00
