# GLoss,DLoss,KLDivergence,RevKLDivergence
3.3915e-01,2.8188e+00,2.1900e+00,5.9754e+00
2.5081e-01,3.3283e+00,2.1546e+00,5.7802e+00
3.2100e-01,2.9790e+00,2.1493e+00,6.0944e+00
2.0686e-01,2.9522e+00,2.1613e+00,6.3580e+00
2.7955e-01,2.9396e+00,2.1082e+00,5.3883e+00
2.3963e-01,3.5000e+00,2.1330e+00,5.3409e+00
2.8608e-01,3.4330e+00,2.1972e+00,6.2661e+00
4.0252e-01,3.0596e+00,2.1800e+00,6.0935e+00
3.5708e-01,3.4765e+00,2.1733e+00,5.8768e+00
2.9078e-01,3.3529e+00,2.1872e+00,5.8090e+00
3.2120e-01,3.0617e+00,2.2415e+00,6.9457e+00
3.1306e-01,3.1627e+00,2.1335e+00,5.5022e+00
1.8442e-01,3.3169e+00,2.1903e+00,6.0317e+00
2.3980e-01,3.2382e+00,2.2373e+00,6.4208e+00
1.5067e-01,3.4186e+00,2.1859e+00,5.6243e+00
2.9206e-01,3.1017e+00,2.2626e+00,5.9684e+00
1.2586e-01,3.5235e+00,2.2546e+00,6.5155e+00
2.4263e-01,3.1045e+00,2.2081e+00,5.5746e+00
2.4298e-01,3.9002e+00,2.1736e+00,6.2306e+00
2.0854e-01,3.2174e+00,2.1776e+00,6.0008e+00
1.6849e-01,3.3619e+00,2.2311e+00,6.0294e+00
2.6896e-01,2.9155e+00,2.2052e+00,5.3919e+00
1.8979e-01,3.3075e+00,2.1950e+00,5.2887e+00
2.8399e-01,3.1721e+00,2.2118e+00,6.2412e+00
2.3486e-01,3.1133e+00,2.2401e+00,6.0531e+00
2.1716e-01,3.5493e+00,2.2395e+00,6.2460e+00
2.2846e-01,3.0359e+00,2.2245e+00,5.8481e+00
2.4343e-01,2.9216e+00,2.2657e+00,6.5544e+00
2.0988e-01,2.6340e+00,2.2503e+00,6.3234e+00
2.5857e-01,3.1674e+00,2.1876e+00,5.9942e+00
2.2506e-01,3.1964e+00,2.2654e+00,6.7340e+00
2.9379e-01,3.6861e+00,2.2596e+00,6.5920e+00
3.3413e-01,3.0413e+00,2.2535e+00,6.3472e+00
1.5646e-01,3.2207e+00,2.2056e+00,6.3927e+00
1.3971e-01,3.4042e+00,2.2598e+00,6.4133e+00
2.6395e-01,2.8083e+00,2.2569e+00,6.2711e+00
1.9473e-01,3.1763e+00,2.2123e+00,6.3569e+00
2.3941e-01,3.0320e+00,2.2301e+00,5.7839e+00
2.7113e-01,3.0131e+00,2.2967e+00,7.1390e+00
3.0011e-01,3.2688e+00,2.2481e+00,6.0797e+00
2.3211e-01,3.1328e+00,2.2721e+00,6.5168e+00
1.6128e-01,3.4454e+00,2.2677e+00,6.8739e+00
2.3972e-01,2.9954e+00,2.2914e+00,6.6906e+00
2.4401e-01,4.0793e+00,2.2963e+00,7.1472e+00
2.3676e-01,3.2767e+00,2.2506e+00,6.3328e+00
2.5759e-01,3.1832e+00,2.2914e+00,6.7003e+00
3.2011e-01,3.2161e+00,2.2961e+00,7.1785e+00
1.7625e-01,3.6703e+00,2.2328e+00,5.8295e+00
2.3074e-01,3.1070e+00,2.2809e+00,6.3734e+00
2.7048e-01,3.3835e+00,2.2835e+00,6.5986e+00
2.6754e-01,3.2671e+00,2.2824e+00,6.5959e+00
2.3978e-01,3.1843e+00,2.2675e+00,6.8414e+00
4.2124e-01,3.2875e+00,2.2938e+00,6.8997e+00
3.9148e-01,3.2062e+00,2.2807e+00,6.6939e+00
2.6693e-01,3.3764e+00,2.2658e+00,6.3845e+00
3.0762e-01,3.5003e+00,2.2963e+00,7.0277e+00
4.2501e-01,3.7400e+00,2.2977e+00,7.2282e+00
1.5728e-01,3.2372e+00,2.2749e+00,6.4602e+00
1.8206e-01,3.2085e+00,2.2886e+00,6.7437e+00
2.9182e-01,3.3320e+00,2.2763e+00,6.3956e+00
2.3107e-01,3.0635e+00,2.2588e+00,6.4796e+00
3.0175e-01,3.2113e+00,2.2949e+00,6.9470e+00
3.1902e-01,3.4789e+00,2.2851e+00,6.6021e+00
2.1082e-01,3.5128e+00,2.2988e+00,7.4494e+00
1.8424e-01,3.1270e+00,2.2918e+00,6.4886e+00
