# GLoss,DLoss,RevKLDivergence,ModesCovered
9.4345e-01,1.2816e+00,1.2879e+00,1.0000e+01
9.0785e-01,1.4335e+00,1.0811e+00,1.0000e+01
9.8719e-01,1.3155e+00,1.5254e+00,1.0000e+01
9.7291e-01,1.3961e+00,1.5843e+00,1.0000e+01
9.8116e-01,1.6366e+00,1.0855e+00,1.0000e+01
1.1537e+00,1.2364e+00,9.3743e-01,1.0000e+01
1.0634e+00,1.5526e+00,1.5943e+00,1.0000e+01
9.1605e-01,1.5387e+00,1.0527e+00,1.0000e+01
8.4650e-01,1.2695e+00,1.5702e+00,1.0000e+01
1.0990e+00,1.0846e+00,9.9531e-01,1.0000e+01
8.7898e-01,1.4811e+00,1.3906e+00,1.0000e+01
9.3519e-01,1.4736e+00,1.2109e+00,1.0000e+01
9.2252e-01,1.6015e+00,1.5123e+00,1.0000e+01
1.0451e+00,1.0920e+00,1.4497e+00,1.0000e+01
1.0333e+00,1.5464e+00,9.6104e-01,1.0000e+01
1.1136e+00,1.2236e+00,1.2239e+00,1.0000e+01
1.1380e+00,1.1773e+00,9.6368e-01,1.0000e+01
9.1378e-01,1.3388e+00,1.3753e+00,1.0000e+01
9.5858e-01,1.4700e+00,1.2776e+00,1.0000e+01
8.6491e-01,1.4397e+00,1.3645e+00,1.0000e+01
9.3240e-01,1.5936e+00,7.9603e-01,1.0000e+01
1.0041e+00,1.3367e+00,1.4487e+00,1.0000e+01
1.0179e+00,1.2888e+00,1.8668e+00,1.0000e+01
1.0432e+00,1.6243e+00,1.1007e+00,1.0000e+01
1.1993e+00,1.4606e+00,1.2588e+00,1.0000e+01
9.0311e-01,1.3276e+00,1.8080e+00,1.0000e+01
1.1443e+00,1.1221e+00,7.6959e-01,1.0000e+01
9.7405e-01,1.4654e+00,1.2846e+00,1.0000e+01
8.7317e-01,1.5409e+00,1.8878e+00,1.0000e+01
1.0739e+00,1.2644e+00,1.6020e+00,1.0000e+01
1.1423e+00,1.5183e+00,1.5605e+00,1.0000e+01
9.1145e-01,1.3782e+00,1.1487e+00,1.0000e+01
9.2191e-01,1.1211e+00,1.2716e+00,1.0000e+01
1.0051e+00,1.2261e+00,1.1361e+00,1.0000e+01
1.2378e+00,1.1192e+00,7.1926e-01,1.0000e+01
1.0273e+00,1.5098e+00,1.0804e+00,1.0000e+01
8.8298e-01,1.4073e+00,1.7532e+00,1.0000e+01
1.0862e+00,1.1868e+00,1.1517e+00,1.0000e+01
1.0853e+00,1.5335e+00,1.5795e+00,1.0000e+01
1.0060e+00,1.3133e+00,2.0769e+00,1.0000e+01
9.0017e-01,1.4429e+00,1.0772e+00,1.0000e+01
1.0176e+00,1.5533e+00,1.4962e+00,1.0000e+01
9.5514e-01,1.4341e+00,1.2298e+00,1.0000e+01
9.9710e-01,1.3374e+00,1.1999e+00,1.0000e+01
9.5569e-01,1.2710e+00,1.1295e+00,1.0000e+01
1.0285e+00,1.4086e+00,7.9083e-01,1.0000e+01
1.0655e+00,1.5378e+00,1.6070e+00,1.0000e+01
9.1407e-01,1.1504e+00,1.1389e+00,1.0000e+01
8.9642e-01,1.4816e+00,7.2783e-01,1.0000e+01
1.0204e+00,1.4121e+00,9.5886e-01,1.0000e+01
1.0160e+00,1.1401e+00,1.2212e+00,1.0000e+01
9.5631e-01,1.3676e+00,1.2502e+00,1.0000e+01
9.4816e-01,1.4500e+00,1.5340e+00,1.0000e+01
1.0427e+00,1.4276e+00,1.2672e+00,1.0000e+01
9.4018e-01,1.2615e+00,1.0699e+00,1.0000e+01
1.1953e+00,1.1835e+00,1.6924e+00,1.0000e+01
8.9773e-01,1.3188e+00,1.7343e+00,1.0000e+01
9.5055e-01,1.5276e+00,1.2548e+00,1.0000e+01
1.1218e+00,1.3411e+00,8.1249e-01,1.0000e+01
8.4999e-01,1.6253e+00,7.3651e-01,1.0000e+01
9.8559e-01,1.3557e+00,9.6854e-01,1.0000e+01
8.8749e-01,1.3258e+00,1.6185e+00,1.0000e+01
1.0948e+00,1.4739e+00,1.2513e+00,1.0000e+01
1.0448e+00,1.3249e+00,1.1439e+00,1.0000e+01
1.0185e+00,1.2706e+00,1.0197e+00,1.0000e+01
