# GLoss,DLoss,RevKLDivergence,ModesCovered
1.0558e+00,1.1375e+00,1.1949e+00,1.0000e+01
1.0999e+00,1.2141e+00,1.0757e+00,1.0000e+01
9.8125e-01,1.2680e+00,1.3856e+00,1.0000e+01
1.0241e+00,1.2190e+00,1.5337e+00,1.0000e+01
9.2144e-01,1.3948e+00,1.2392e+00,1.0000e+01
9.5907e-01,1.2311e+00,9.5915e-01,1.0000e+01
1.0178e+00,1.3030e+00,1.5951e+00,1.0000e+01
1.1490e+00,1.2612e+00,1.2013e+00,1.0000e+01
9.7101e-01,1.2036e+00,1.8529e+00,1.0000e+01
1.0766e+00,1.3892e+00,1.7485e+00,1.0000e+01
1.0827e+00,1.3519e+00,1.5058e+00,1.0000e+01
1.1588e+00,1.0328e+00,1.3479e+00,1.0000e+01
9.6897e-01,1.2153e+00,8.5748e-01,1.0000e+01
9.8994e-01,1.1857e+00,1.6506e+00,1.0000e+01
1.1005e+00,1.1843e+00,1.1748e+00,1.0000e+01
1.1224e+00,1.0212e+00,1.1513e+00,1.0000e+01
1.1164e+00,1.2500e+00,1.1832e+00,1.0000e+01
9.2201e-01,1.0815e+00,1.0453e+00,1.0000e+01
1.0545e+00,1.1999e+00,1.2845e+00,1.0000e+01
1.0257e+00,1.1495e+00,1.8463e+00,1.0000e+01
1.0036e+00,1.1220e+00,1.3555e+00,1.0000e+01
1.1006e+00,1.2774e+00,1.0863e+00,1.0000e+01
9.9321e-01,1.2790e+00,1.7584e+00,1.0000e+01
1.0125e+00,1.2860e+00,1.5104e+00,1.0000e+01
1.0091e+00,1.0945e+00,1.1343e+00,1.0000e+01
9.8146e-01,1.0973e+00,1.4498e+00,1.0000e+01
1.1195e+00,1.1614e+00,8.8285e-01,1.0000e+01
1.0714e+00,1.1887e+00,1.3836e+00,1.0000e+01
1.0312e+00,1.1029e+00,1.2917e+00,1.0000e+01
9.4091e-01,1.1611e+00,1.2148e+00,1.0000e+01
1.0174e+00,1.1463e+00,1.1887e+00,1.0000e+01
9.8807e-01,1.3363e+00,1.3139e+00,1.0000e+01
1.1292e+00,1.1401e+00,1.3741e+00,1.0000e+01
1.0381e+00,1.1770e+00,8.9537e-01,1.0000e+01
1.0194e+00,1.2438e+00,1.0463e+00,1.0000e+01
1.0192e+00,1.0639e+00,1.1395e+00,1.0000e+01
1.0109e+00,1.1484e+00,1.3038e+00,1.0000e+01
1.0108e+00,1.2327e+00,1.2715e+00,1.0000e+01
9.4867e-01,1.1252e+00,1.2983e+00,1.0000e+01
9.9619e-01,1.1241e+00,1.0122e+00,1.0000e+01
9.8684e-01,1.2729e+00,1.4923e+00,1.0000e+01
9.6056e-01,1.2454e+00,1.3955e+00,1.0000e+01
1.0700e+00,1.0845e+00,1.1561e+00,1.0000e+01
9.9654e-01,1.0741e+00,1.6648e+00,1.0000e+01
1.1086e+00,1.1874e+00,1.0787e+00,1.0000e+01
1.0575e+00,1.2107e+00,1.4718e+00,1.0000e+01
1.0614e+00,1.2834e+00,1.4091e+00,1.0000e+01
1.0553e+00,1.1178e+00,1.5962e+00,1.0000e+01
1.0246e+00,1.2215e+00,1.7776e+00,1.0000e+01
1.0669e+00,1.1994e+00,9.8015e-01,1.0000e+01
9.1807e-01,1.2003e+00,1.3183e+00,1.0000e+01
9.5858e-01,1.2167e+00,1.2911e+00,1.0000e+01
1.0883e+00,1.1514e+00,1.5791e+00,1.0000e+01
1.0732e+00,1.0491e+00,1.4791e+00,1.0000e+01
1.0673e+00,1.2907e+00,1.6524e+00,1.0000e+01
1.1338e+00,1.1135e+00,1.4396e+00,1.0000e+01
1.0699e+00,1.2476e+00,1.9542e+00,1.0000e+01
8.6858e-01,1.3635e+00,2.2063e+00,1.0000e+01
1.0595e+00,1.2431e+00,1.4442e+00,1.0000e+01
9.8322e-01,1.2498e+00,1.7734e+00,1.0000e+01
1.1826e+00,1.1318e+00,1.4289e+00,1.0000e+01
1.0426e+00,1.2996e+00,1.3146e+00,1.0000e+01
9.7258e-01,1.2201e+00,9.3752e-01,1.0000e+01
1.0901e+00,1.1805e+00,8.2442e-01,1.0000e+01
1.1680e+00,1.1848e+00,1.6779e+00,1.0000e+01
