# GLoss,DLoss,KLDivergence,RevKLDivergence
3.8019e-01,2.8643e+00,1.5326e+00,2.3915e+00
4.1104e-01,3.0933e+00,1.3695e+00,2.3568e+00
2.9906e-01,2.9312e+00,1.5397e+00,2.8712e+00
2.4076e-01,3.3064e+00,1.6006e+00,3.9098e+00
4.4827e-01,3.0879e+00,1.4119e+00,2.2633e+00
4.2510e-01,2.8986e+00,1.3813e+00,2.2332e+00
4.5396e-01,2.8569e+00,1.5522e+00,3.0164e+00
3.9785e-01,3.3749e+00,1.4126e+00,2.3150e+00
4.7688e-01,2.8458e+00,1.5725e+00,2.6578e+00
2.4503e-01,2.9523e+00,1.5841e+00,3.4521e+00
3.5493e-01,2.6582e+00,1.5312e+00,2.8985e+00
3.5943e-01,3.2584e+00,1.5323e+00,2.8495e+00
3.7132e-01,2.9667e+00,1.5652e+00,2.9650e+00
3.9041e-01,2.9084e+00,1.5957e+00,2.9052e+00
4.9891e-01,2.7572e+00,1.4954e+00,3.0626e+00
3.0793e-01,2.9514e+00,1.4540e+00,2.1597e+00
3.5949e-01,3.3037e+00,1.4312e+00,2.6844e+00
3.3820e-01,2.7070e+00,1.6223e+00,2.8965e+00
2.8459e-01,3.0732e+00,1.5239e+00,2.6534e+00
3.3644e-01,2.3676e+00,1.4623e+00,2.6825e+00
3.0173e-01,2.5485e+00,1.6189e+00,2.8422e+00
4.5354e-01,3.1157e+00,1.5441e+00,3.6599e+00
4.4495e-01,3.0212e+00,1.4810e+00,2.8978e+00
3.5898e-01,3.2387e+00,1.5965e+00,3.0817e+00
3.1051e-01,2.9333e+00,1.5810e+00,2.9637e+00
2.8324e-01,3.2174e+00,1.5599e+00,2.9287e+00
3.9603e-01,2.9822e+00,1.5704e+00,2.7241e+00
3.1449e-01,2.9780e+00,1.6496e+00,4.2692e+00
3.2455e-01,2.8856e+00,1.5540e+00,3.2654e+00
3.6899e-01,2.7660e+00,1.5049e+00,2.8371e+00
3.9762e-01,2.7335e+00,1.5413e+00,2.7963e+00
3.0451e-01,2.5073e+00,1.6312e+00,3.5619e+00
3.3903e-01,3.2986e+00,1.6665e+00,3.6042e+00
3.2002e-01,3.0006e+00,1.5752e+00,2.3452e+00
3.4140e-01,3.0188e+00,1.5594e+00,2.9576e+00
3.0454e-01,3.2609e+00,1.7185e+00,3.7642e+00
3.9896e-01,3.1120e+00,1.5215e+00,2.3160e+00
2.4811e-01,2.8983e+00,1.5805e+00,2.8526e+00
2.5122e-01,3.2677e+00,1.5702e+00,2.5113e+00
3.1825e-01,2.9688e+00,1.6278e+00,2.9242e+00
3.7736e-01,2.9646e+00,1.5297e+00,2.7563e+00
3.3881e-01,3.0154e+00,1.7687e+00,4.1088e+00
3.4010e-01,2.8709e+00,1.5540e+00,2.5821e+00
4.6389e-01,3.1823e+00,1.6376e+00,3.4867e+00
3.0594e-01,2.9477e+00,1.6074e+00,2.8880e+00
4.8655e-01,3.0109e+00,1.6689e+00,2.6701e+00
4.3210e-01,2.7903e+00,1.6421e+00,3.0625e+00
4.7161e-01,3.1585e+00,1.7598e+00,3.8888e+00
2.9578e-01,3.0183e+00,1.6939e+00,2.8290e+00
3.0594e-01,3.0633e+00,1.6879e+00,3.7291e+00
2.3792e-01,3.3073e+00,1.5122e+00,2.5894e+00
3.2316e-01,3.2208e+00,1.6117e+00,2.2832e+00
2.7059e-01,3.2460e+00,1.7036e+00,4.1479e+00
2.3525e-01,2.7207e+00,1.6976e+00,3.7433e+00
2.3927e-01,2.9290e+00,1.8259e+00,4.5795e+00
4.2110e-01,3.1083e+00,1.7328e+00,2.6955e+00
3.4566e-01,3.0254e+00,1.8805e+00,4.6620e+00
3.0279e-01,3.4020e+00,1.7140e+00,3.4538e+00
2.9159e-01,3.1078e+00,1.6705e+00,2.7641e+00
3.9379e-01,3.3904e+00,1.6499e+00,3.3400e+00
3.6745e-01,3.1825e+00,1.4010e+00,2.1653e+00
3.7872e-01,2.9318e+00,1.7685e+00,3.2172e+00
5.1287e-01,2.5442e+00,1.6736e+00,3.3479e+00
3.3094e-01,2.9167e+00,1.6213e+00,2.5121e+00
2.9834e-01,2.9470e+00,1.7395e+00,4.1213e+00
