# GLoss,DLoss,KLDivergence,RevKLDivergence
3.5591e-01,2.9731e+00,1.0517e+00,2.0094e+00
4.6984e-01,3.0275e+00,1.0953e+00,1.8920e+00
4.1627e-01,3.0670e+00,1.0150e+00,2.0755e+00
3.4537e-01,2.7944e+00,1.0820e+00,2.3899e+00
3.6710e-01,3.3615e+00,9.8529e-01,1.6170e+00
4.3462e-01,2.7819e+00,9.9075e-01,1.7555e+00
4.7336e-01,2.8892e+00,1.1099e+00,2.1900e+00
3.8255e-01,2.9582e+00,1.0598e+00,1.9939e+00
3.7121e-01,2.7825e+00,1.0254e+00,1.8593e+00
4.6996e-01,3.0891e+00,1.0472e+00,1.7718e+00
3.2718e-01,2.8904e+00,1.1021e+00,2.3475e+00
3.7128e-01,2.9076e+00,1.0852e+00,1.7309e+00
4.1619e-01,2.8830e+00,1.0973e+00,2.1160e+00
3.5342e-01,2.8948e+00,9.7203e-01,2.0376e+00
4.2787e-01,2.4763e+00,1.0610e+00,2.4398e+00
3.5287e-01,3.1636e+00,1.0461e+00,1.7827e+00
4.1990e-01,3.2277e+00,1.0687e+00,2.0555e+00
4.5409e-01,3.2940e+00,9.4883e-01,1.4455e+00
4.2648e-01,3.1931e+00,1.1097e+00,1.8352e+00
5.5929e-01,3.0010e+00,9.6487e-01,1.6576e+00
3.5696e-01,3.2507e+00,1.0848e+00,2.6384e+00
3.5478e-01,3.1919e+00,1.0478e+00,1.6831e+00
3.5519e-01,2.6469e+00,1.1991e+00,1.9150e+00
4.0531e-01,3.1554e+00,1.0750e+00,2.1417e+00
4.7130e-01,2.6957e+00,1.0669e+00,1.9914e+00
3.9115e-01,3.4714e+00,1.1219e+00,2.1288e+00
4.4165e-01,3.4998e+00,1.0046e+00,1.5973e+00
3.6567e-01,3.3065e+00,1.1398e+00,2.6134e+00
3.1706e-01,3.2956e+00,1.1086e+00,1.8183e+00
3.2675e-01,3.6077e+00,1.0696e+00,1.8668e+00
3.3160e-01,3.0543e+00,1.1030e+00,2.2878e+00
3.2332e-01,2.9391e+00,1.1663e+00,1.9838e+00
4.4442e-01,3.0516e+00,1.0385e+00,1.7811e+00
4.7878e-01,3.1245e+00,1.2413e+00,2.8990e+00
3.7590e-01,3.0643e+00,1.1320e+00,1.8356e+00
4.6595e-01,3.5265e+00,1.1654e+00,2.1008e+00
3.9124e-01,3.2039e+00,1.1642e+00,1.9478e+00
3.5107e-01,2.9009e+00,1.2565e+00,2.3502e+00
4.1631e-01,3.4050e+00,1.1269e+00,1.8092e+00
3.4335e-01,3.2897e+00,1.0733e+00,1.6559e+00
3.5212e-01,2.8079e+00,1.2585e+00,2.6601e+00
3.3565e-01,2.7149e+00,1.1462e+00,2.0459e+00
4.0173e-01,3.2549e+00,1.2708e+00,2.2340e+00
3.2911e-01,3.2563e+00,1.1427e+00,2.3776e+00
3.1147e-01,3.6026e+00,1.2087e+00,2.2722e+00
3.6429e-01,3.2375e+00,1.2702e+00,2.5055e+00
4.1003e-01,2.9490e+00,1.1972e+00,2.2744e+00
3.8096e-01,3.1088e+00,1.1517e+00,2.4093e+00
3.3749e-01,3.4480e+00,1.2680e+00,2.9369e+00
4.0629e-01,3.3558e+00,1.1573e+00,2.3244e+00
4.2284e-01,3.0395e+00,1.0994e+00,2.4711e+00
3.8044e-01,3.5431e+00,1.1669e+00,1.9663e+00
3.0146e-01,3.1040e+00,1.1841e+00,2.7937e+00
3.6203e-01,2.9753e+00,1.1821e+00,1.9400e+00
4.7504e-01,2.7910e+00,1.0335e+00,1.8277e+00
3.0481e-01,3.5008e+00,1.2460e+00,2.0828e+00
4.0074e-01,3.3289e+00,1.1209e+00,2.0857e+00
3.7210e-01,3.2300e+00,1.2304e+00,2.2212e+00
4.3085e-01,2.9461e+00,1.2591e+00,2.1557e+00
3.1053e-01,3.4123e+00,1.2465e+00,2.3577e+00
4.1667e-01,3.1475e+00,1.2433e+00,2.3265e+00
3.5129e-01,3.1167e+00,1.2470e+00,2.7519e+00
3.8908e-01,3.2379e+00,1.2922e+00,2.7322e+00
4.2068e-01,3.3360e+00,1.1967e+00,2.3974e+00
4.5049e-01,3.2498e+00,1.2180e+00,2.5024e+00
