# GLoss,DLoss,KLDivergence,RevKLDivergence
3.2908e-04,1.0007e+01,2.3016e+00,8.0214e+00
4.1695e-05,1.1686e+01,2.3016e+00,8.0158e+00
5.7387e-05,1.2838e+01,2.3016e+00,7.9959e+00
6.0093e-03,8.9583e+00,2.3016e+00,8.0215e+00
8.9854e-05,1.0504e+01,2.3016e+00,8.0090e+00
3.1754e-05,1.1803e+01,2.3016e+00,8.0248e+00
1.2907e-03,1.0108e+01,2.3016e+00,8.0148e+00
1.1027e-03,8.5829e+00,2.3016e+00,8.0089e+00
2.7081e-04,1.0690e+01,2.3017e+00,8.0307e+00
4.6844e-05,1.1619e+01,2.3016e+00,7.9907e+00
1.7093e-03,8.9204e+00,2.3016e+00,8.0119e+00
1.4835e-04,1.2360e+01,2.3016e+00,8.0023e+00
1.2783e-04,9.5026e+00,2.3016e+00,8.0141e+00
4.9317e-05,1.0707e+01,2.3016e+00,8.0088e+00
3.5494e-04,1.0086e+01,2.3016e+00,8.0251e+00
4.9971e-04,9.8891e+00,2.3017e+00,8.0425e+00
6.5322e-05,1.0995e+01,2.3016e+00,8.0215e+00
5.2611e-04,8.4371e+00,2.3016e+00,8.0172e+00
1.2650e-04,1.0219e+01,2.3016e+00,8.0279e+00
1.5735e-04,1.0623e+01,2.3017e+00,8.0356e+00
9.2164e-05,1.1398e+01,2.3016e+00,8.0234e+00
4.3581e-05,1.2057e+01,2.3016e+00,8.0171e+00
2.4038e-03,8.4587e+00,2.3016e+00,8.0267e+00
1.2059e-03,7.8021e+00,2.3016e+00,8.0095e+00
3.0449e-03,8.8722e+00,2.3017e+00,8.0323e+00
2.2464e-04,1.0577e+01,2.3016e+00,8.0251e+00
7.4279e-05,1.1389e+01,2.3016e+00,8.0111e+00
3.8705e-05,1.2784e+01,2.3016e+00,8.0205e+00
1.6228e-05,1.2256e+01,2.3016e+00,8.0279e+00
5.2815e-05,1.1522e+01,2.3016e+00,8.0106e+00
9.3328e-04,8.1200e+00,2.3016e+00,8.0179e+00
1.3330e-02,9.8167e+00,2.3016e+00,8.0033e+00
1.0638e-05,1.2412e+01,2.3016e+00,8.0139e+00
1.5476e-04,1.0014e+01,2.3016e+00,7.9976e+00
4.1821e-04,1.0269e+01,2.3016e+00,7.9807e+00
8.4990e-04,8.8495e+00,2.3016e+00,7.9872e+00
2.9774e-05,1.1626e+01,2.3016e+00,8.0160e+00
4.8338e-05,1.2391e+01,2.3016e+00,7.9860e+00
4.9534e-05,1.1305e+01,2.3016e+00,8.0119e+00
7.6650e-06,1.3185e+01,2.3016e+00,8.0051e+00
1.7518e-05,1.3192e+01,2.3016e+00,8.0191e+00
4.2511e-05,1.1807e+01,2.3016e+00,7.9930e+00
2.3446e-05,1.1339e+01,2.3016e+00,7.9990e+00
2.3160e-05,1.3425e+01,2.3016e+00,7.9857e+00
1.8948e-05,1.2295e+01,2.3016e+00,8.0272e+00
1.5483e-04,1.0034e+01,2.3016e+00,8.0203e+00
4.9808e-04,1.0118e+01,2.3016e+00,7.9972e+00
7.7262e-05,1.2877e+01,2.3016e+00,8.0127e+00
2.1310e-03,7.4813e+00,2.3016e+00,7.9908e+00
8.2953e-04,7.4864e+00,2.3016e+00,7.9885e+00
7.2268e-05,1.0957e+01,2.3015e+00,7.9723e+00
2.0120e-04,9.9194e+00,2.3016e+00,8.0020e+00
1.0583e-04,1.1076e+01,2.3016e+00,8.0158e+00
2.7215e-05,1.1670e+01,2.3015e+00,7.9529e+00
1.5478e-04,9.9861e+00,2.3015e+00,7.9740e+00
3.8531e-04,1.0061e+01,2.3015e+00,7.9647e+00
2.2636e-03,1.0703e+01,2.3015e+00,7.9631e+00
3.6300e-04,1.1231e+01,2.3015e+00,7.9614e+00
5.6562e-06,1.3080e+01,2.3015e+00,7.9696e+00
8.3030e-06,1.3877e+01,2.3016e+00,8.0258e+00
4.7417e-05,1.1444e+01,2.3016e+00,8.0239e+00
1.5295e-02,8.0628e+00,2.3016e+00,8.0159e+00
2.5986e-04,1.0669e+01,2.3016e+00,8.0173e+00
1.9906e-03,8.6887e+00,2.3016e+00,8.0105e+00
1.3189e-05,1.3813e+01,2.3016e+00,8.0115e+00
